cell,true_label,cluster
G17.MAA000935.3_8_M.1.1,oligodendrocyte,17
G17.MAA000941.3_8_M.1.1,oligodendrocyte,17
G17.MAA001853.3_38_F.1.1,neuron,11
G18.B003274.3_38_F.1.1,oligodendrocyte,10
G18.B003275.3_38_F.1.1,brain pericyte,6
G18.B003277.3_39_F.1.1,oligodendrocyte,10
G18.B003728.3_56_F.1.1,oligodendrocyte,7
G18.MAA000560.3_10_M.1.1,astrocyte,2
G18.MAA000578.3_10_M.1.1,neuron,11
G18.MAA000581.3_10_M.1.1,brain pericyte,6
G18.MAA000926.3_9_M.1.1,oligodendrocyte,17
G18.MAA000928.3_9_M.1.1,oligodendrocyte,17
G18.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,0
G18.MAA000944.3_9_M.1.1,astrocyte,2
G18.MAA000947.3_9_M.1.1,oligodendrocyte,17
G18.MAA001853.3_38_F.1.1,neuron,11
G19.B003275.3_38_F.1.1,endothelial cell,13
G19.B003290.3_38_F.1.1,neuron,19
G19.MAA000424.3_11_M.1.1,endothelial cell,13
G19.MAA000560.3_10_M.1.1,oligodendrocyte,17
G19.MAA000561.3_10_M.1.1,oligodendrocyte,17
G19.MAA000581.3_10_M.1.1,brain pericyte,6
G19.MAA000926.3_9_M.1.1,oligodendrocyte,17
G19.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,0
G19.MAA000944.3_9_M.1.1,oligodendrocyte,17
G2.B003290.3_38_F.1.1,endothelial cell,13
G2.MAA000560.3_10_M.1.1,oligodendrocyte,17
G2.MAA000564.3_10_M.1.1,oligodendrocyte,17
G2.MAA000923.3_9_M.1.1,oligodendrocyte,17
G2.MAA000926.3_9_M.1.1,astrocyte,2
G2.MAA000932.3_11_M.1.1,endothelial cell,13
G2.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,0
G2.MAA000944.3_9_M.1.1,astrocyte,2
G2.MAA001854.3_38_F.1.1,oligodendrocyte,1
G2.MAA001894.3_39_F.1.1,endothelial cell,13
G20.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,0
G20.MAA000560.3_10_M.1.1,astrocyte,2
G20.MAA000561.3_10_M.1.1,endothelial cell,13
G20.MAA000564.3_10_M.1.1,oligodendrocyte,17
G20.MAA000581.3_10_M.1.1,endothelial cell,5
G20.MAA000638.3_9_M.1.1,neuron,11
G20.MAA000923.3_9_M.1.1,endothelial cell,13
G20.MAA000926.3_9_M.1.1,oligodendrocyte,17
G20.MAA000928.3_9_M.1.1,oligodendrocyte,17
G20.MAA000941.3_8_M.1.1,oligodendrocyte,17
G20.MAA000944.3_9_M.1.1,oligodendrocyte,17
G20.MAA001853.3_38_F.1.1,neuron,11
G21.B003275.3_38_F.1.1,endothelial cell,13
G21.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,4
G21.MAA000563.3_10_M.1.1,oligodendrocyte,17
G21.MAA000578.3_10_M.1.1,oligodendrocyte,7
G21.MAA000581.3_10_M.1.1,endothelial cell,5
G21.MAA000923.3_9_M.1.1,oligodendrocyte,17
G21.MAA000926.3_9_M.1.1,oligodendrocyte,17
G21.MAA000935.3_8_M.1.1,oligodendrocyte,17
G22.B000621.3_56_F.1.1,oligodendrocyte precursor cell,0
G22.B003275.3_38_F.1.1,brain pericyte,6
G22.MAA000578.3_10_M.1.1,oligodendrocyte,17
G22.MAA000581.3_10_M.1.1,endothelial cell,3
G22.MAA000923.3_9_M.1.1,oligodendrocyte,4
G22.MAA000930.3_8_M.1.1,endothelial cell,5
G22.MAA000947.3_9_M.1.1,neuron,11
G22.MAA001895.3_38_F.1.1,endothelial cell,12
G3.B003290.3_38_F.1.1,endothelial cell,5
G3.MAA000550.3_10_M.1.1,oligodendrocyte,17
G3.MAA000560.3_10_M.1.1,astrocyte,2
G3.MAA000615.3_10_M.1.1,oligodendrocyte,17
G3.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,0
G3.MAA000924.3_8_M.1.1,Bergmann glial cell,15
G3.MAA000925.3_9_M.1.1,neuron,11
G3.MAA000926.3_9_M.1.1,oligodendrocyte,17
G3.MAA000930.3_8_M.1.1,oligodendrocyte,17
G3.MAA000932.3_11_M.1.1,endothelial cell,12
G3.MAA000942.3_8_M.1.1,oligodendrocyte,17
G3.MAA000944.3_9_M.1.1,astrocyte,14
G3.MAA001853.3_38_F.1.1,endothelial cell,5
G3.MAA001856.3_39_F.1.1,neuron,11
G4.MAA000560.3_10_M.1.1,astrocyte,2
G4.MAA000564.3_10_M.1.1,endothelial cell,5
G4.MAA000615.3_10_M.1.1,oligodendrocyte,17
G4.MAA000641.3_9_M.1.1,neuron,11
G4.MAA000923.3_9_M.1.1,oligodendrocyte,17
G4.MAA000926.3_9_M.1.1,oligodendrocyte,17
G4.MAA000928.3_9_M.1.1,Bergmann glial cell,15
G4.MAA000930.3_8_M.1.1,astrocyte,2
G4.MAA000932.3_11_M.1.1,brain pericyte,6
G4.MAA000935.3_8_M.1.1,oligodendrocyte,17
G4.MAA000944.3_9_M.1.1,oligodendrocyte,17
G4.MAA000947.3_9_M.1.1,oligodendrocyte,17
G4.MAA001894.3_39_F.1.1,astrocyte,2
G4.MAA001895.3_38_F.1.1,endothelial cell,13
G5.B003290.3_38_F.1.1,endothelial cell,5
G5.MAA000564.3_10_M.1.1,neuron,9
G5.MAA000930.3_8_M.1.1,oligodendrocyte,17
G5.MAA000932.3_11_M.1.1,endothelial cell,13
G5.MAA000935.3_8_M.1.1,neuron,9
G5.MAA000944.3_9_M.1.1,oligodendrocyte,17
G5.MAA000947.3_9_M.1.1,oligodendrocyte,17
G5.MAA001894.3_39_F.1.1,oligodendrocyte,17
G5.MAA001895.3_38_F.1.1,endothelial cell,5
G6.MAA000550.3_10_M.1.1,oligodendrocyte,17
G6.MAA000560.3_10_M.1.1,oligodendrocyte,4
G6.MAA000563.3_10_M.1.1,oligodendrocyte,17
G6.MAA000581.3_10_M.1.1,brain pericyte,6
G6.MAA000926.3_9_M.1.1,oligodendrocyte,17
G6.MAA000930.3_8_M.1.1,oligodendrocyte,17
G6.MAA000932.3_11_M.1.1,endothelial cell,13
G6.MAA000940.3_8_M.1.1,oligodendrocyte,4
G6.MAA000941.3_8_M.1.1,oligodendrocyte,17
G6.MAA001894.3_39_F.1.1,oligodendrocyte,17
G6.MAA001895.3_38_F.1.1,endothelial cell,5
G7.B001688.3_38_F.1.1,oligodendrocyte,1
G7.B003290.3_38_F.1.1,endothelial cell,13
G7.MAA000550.3_10_M.1.1,oligodendrocyte precursor cell,0
G7.MAA000560.3_10_M.1.1,oligodendrocyte,17
G7.MAA000615.3_10_M.1.1,astrocyte,2
G7.MAA000926.3_9_M.1.1,oligodendrocyte,17
G7.MAA000932.3_11_M.1.1,endothelial cell,13
G8.B003275.3_38_F.1.1,endothelial cell,13
G8.B003290.3_38_F.1.1,endothelial cell,5
G8.MAA000560.3_10_M.1.1,oligodendrocyte,17
G8.MAA000564.3_10_M.1.1,oligodendrocyte,17
G8.MAA000581.3_10_M.1.1,neuron,15
G8.MAA000615.3_10_M.1.1,oligodendrocyte,17
G8.MAA000932.3_11_M.1.1,endothelial cell,5
G8.MAA000942.3_8_M.1.1,oligodendrocyte,17
G8.MAA001854.3_38_F.1.1,oligodendrocyte,18
G8.MAA001894.3_39_F.1.1,endothelial cell,13
G9.B001688.3_38_F.1.1,endothelial cell,5
G9.MAA000550.3_10_M.1.1,oligodendrocyte,17
G9.MAA000560.3_10_M.1.1,oligodendrocyte,17
G9.MAA000564.3_10_M.1.1,endothelial cell,12
G9.MAA000615.3_10_M.1.1,oligodendrocyte,17
G9.MAA000926.3_9_M.1.1,oligodendrocyte,17
G9.MAA001894.3_39_F.1.1,astrocyte,2
H1.MAA000560.3_10_M.1.1,oligodendrocyte,1
H1.MAA000581.3_10_M.1.1,oligodendrocyte,17
H1.MAA000638.3_9_M.1.1,neuron,11
H1.MAA000926.3_9_M.1.1,oligodendrocyte,1
H1.MAA000932.3_11_M.1.1,endothelial cell,13
H1.MAA000944.3_9_M.1.1,oligodendrocyte,17
H1.MAA001856.3_39_F.1.1,oligodendrocyte,1
H10.B003275.3_38_F.1.1,endothelial cell,13
H10.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,0
H10.MAA000560.3_10_M.1.1,oligodendrocyte,17
H10.MAA000564.3_10_M.1.1,oligodendrocyte,17
H10.MAA000578.3_10_M.1.1,oligodendrocyte,17
H10.MAA000615.3_10_M.1.1,oligodendrocyte,17
H10.MAA000926.3_9_M.1.1,oligodendrocyte,17
H10.MAA000942.3_8_M.1.1,neuron,19
H10.MAA000944.3_9_M.1.1,oligodendrocyte,17
H10.MAA001894.3_39_F.1.1,oligodendrocyte,1
H11.B003728.3_56_F.1.1,astrocyte,2
H11.MAA000538.3_8_M.1.1,neuron,11
H11.MAA000560.3_10_M.1.1,oligodendrocyte,17
H11.MAA000561.3_10_M.1.1,oligodendrocyte,17
H11.MAA000615.3_10_M.1.1,oligodendrocyte,17
H11.MAA000923.3_9_M.1.1,brain pericyte,6
H11.MAA000944.3_9_M.1.1,oligodendrocyte,17
H11.MAA000947.3_9_M.1.1,oligodendrocyte,17
H12.B003275.3_38_F.1.1,endothelial cell,5
H12.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,0
H12.MAA000561.3_10_M.1.1,endothelial cell,12
H12.MAA000581.3_10_M.1.1,endothelial cell,12
H12.MAA000638.3_9_M.1.1,neuron,11
H12.MAA000926.3_9_M.1.1,astrocyte,2
H12.MAA000941.3_8_M.1.1,endothelial cell,5
H12.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,0
H12.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,0
H12.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,0
H13.B003275.3_38_F.1.1,endothelial cell,13
H13.B003290.3_38_F.1.1,endothelial cell,5
H13.MAA000550.3_10_M.1.1,oligodendrocyte,17
H13.MAA000553.3_10_M.1.1,oligodendrocyte,17
H13.MAA000561.3_10_M.1.1,brain pericyte,6
H13.MAA000564.3_10_M.1.1,oligodendrocyte,4
H13.MAA000581.3_10_M.1.1,endothelial cell,3
H13.MAA000926.3_9_M.1.1,oligodendrocyte,17
H13.MAA001853.3_38_F.1.1,endothelial cell,5
H13.MAA001894.3_39_F.1.1,oligodendrocyte,17
H14.B000404.3_56_F.1.1,oligodendrocyte,17
H14.B003275.3_38_F.1.1,endothelial cell,5
H14.B003277.3_39_F.1.1,oligodendrocyte precursor cell,0
H14.MAA000560.3_10_M.1.1,astrocyte,2
H14.MAA000561.3_10_M.1.1,neuron,11
H14.MAA000581.3_10_M.1.1,endothelial cell,13
H14.MAA000615.3_10_M.1.1,neuron,9
H14.MAA000926.3_9_M.1.1,endothelial cell,13
H14.MAA000935.3_8_M.1.1,oligodendrocyte,17
H14.MAA000942.3_8_M.1.1,oligodendrocyte,17
H14.MAA000944.3_9_M.1.1,oligodendrocyte,17
H14.MAA000947.3_9_M.1.1,oligodendrocyte,17
H14.MAA001894.3_39_F.1.1,astrocyte,2
H15.B003275.3_38_F.1.1,endothelial cell,5
H15.B003728.3_56_F.1.1,oligodendrocyte,17
H15.MAA000560.3_10_M.1.1,astrocyte,4
H15.MAA000561.3_10_M.1.1,endothelial cell,5
H15.MAA000581.3_10_M.1.1,brain pericyte,6
H15.MAA000925.3_9_M.1.1,oligodendrocyte,17
H15.MAA000932.3_11_M.1.1,oligodendrocyte,1
H15.MAA000935.3_8_M.1.1,oligodendrocyte,17
H15.MAA000941.3_8_M.1.1,oligodendrocyte,17
H15.MAA000944.3_9_M.1.1,oligodendrocyte,17
H15.MAA000947.3_9_M.1.1,endothelial cell,13
H16.B001688.3_38_F.1.1,oligodendrocyte,17
H16.MAA000550.3_10_M.1.1,oligodendrocyte,17
H16.MAA000553.3_10_M.1.1,endothelial cell,13
H16.MAA000561.3_10_M.1.1,brain pericyte,6
H16.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,0
H16.MAA000564.3_10_M.1.1,neuron,9
H16.MAA000581.3_10_M.1.1,neuron,11
H16.MAA000638.3_9_M.1.1,neuron,11
H16.MAA000926.3_9_M.1.1,oligodendrocyte,17
H16.MAA000935.3_8_M.1.1,astrocyte,2
H16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,0
H16.MAA000942.3_8_M.1.1,neuron,8
H16.MAA000944.3_9_M.1.1,neuron,9
H16.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,0
H17.B003728.3_56_F.1.1,astrocyte,2
H17.MAA000560.3_10_M.1.1,astrocyte,2
H17.MAA000581.3_10_M.1.1,endothelial cell,5
H17.MAA000942.3_8_M.1.1,oligodendrocyte,4
H17.MAA000947.3_9_M.1.1,oligodendrocyte,17
H18.MAA000424.3_11_M.1.1,neuron,11
H18.MAA000560.3_10_M.1.1,oligodendrocyte,17
H18.MAA000581.3_10_M.1.1,brain pericyte,6
H18.MAA000902.3_11_M.1.1,oligodendrocyte,17
H18.MAA000926.3_9_M.1.1,endothelial cell,13
H18.MAA000942.3_8_M.1.1,oligodendrocyte,17
H18.MAA000944.3_9_M.1.1,oligodendrocyte,17
H18.MAA001894.3_39_F.1.1,astrocyte,2
H19.B003277.3_39_F.1.1,oligodendrocyte,14
H19.MAA000561.3_10_M.1.1,neuron,11
H19.MAA000564.3_10_M.1.1,oligodendrocyte,17
H19.MAA000581.3_10_M.1.1,endothelial cell,5
H19.MAA000641.3_9_M.1.1,neuron,11
H19.MAA000926.3_9_M.1.1,astrocyte,2
H19.MAA000928.3_9_M.1.1,Bergmann glial cell,15
H19.MAA000935.3_8_M.1.1,oligodendrocyte,17
H19.MAA000941.3_8_M.1.1,oligodendrocyte,17
H19.MAA000944.3_9_M.1.1,oligodendrocyte,17
H2.B000404.3_56_F.1.1,Bergmann glial cell,15
H2.B003275.3_38_F.1.1,endothelial cell,13
H2.MAA000560.3_10_M.1.1,oligodendrocyte,17
H2.MAA000564.3_10_M.1.1,oligodendrocyte,17
H2.MAA000925.3_9_M.1.1,oligodendrocyte,17
H2.MAA000932.3_11_M.1.1,endothelial cell,13
H2.MAA000935.3_8_M.1.1,oligodendrocyte,17
H2.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,0
H2.MAA000944.3_9_M.1.1,oligodendrocyte,8
H2.MAA000947.3_9_M.1.1,oligodendrocyte,17
H2.MAA001853.3_38_F.1.1,endothelial cell,5
H20.B000621.3_56_F.1.1,oligodendrocyte precursor cell,0
H20.B003277.3_39_F.1.1,oligodendrocyte,10
H20.B003290.3_38_F.1.1,neuron,19
H20.B003728.3_56_F.1.1,astrocyte,2
H20.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,4
H20.MAA000564.3_10_M.1.1,oligodendrocyte,17
H20.MAA000581.3_10_M.1.1,endothelial cell,3
H20.MAA000926.3_9_M.1.1,astrocyte,2
H20.MAA000928.3_9_M.1.1,neuron,11
H20.MAA000940.3_8_M.1.1,neuron,19
H20.MAA001894.3_39_F.1.1,oligodendrocyte,17
H21.B000404.3_56_F.1.1,oligodendrocyte,15
H21.B000621.3_56_F.1.1,oligodendrocyte,0
H21.B003290.3_38_F.1.1,endothelial cell,12
H21.MAA000560.3_10_M.1.1,astrocyte,2
H21.MAA000563.3_10_M.1.1,oligodendrocyte,17
H21.MAA000581.3_10_M.1.1,endothelial cell,13
H21.MAA000930.3_8_M.1.1,oligodendrocyte,4
H21.MAA000932.3_11_M.1.1,endothelial cell,13
H21.MAA000944.3_9_M.1.1,oligodendrocyte,17
H21.MAA001853.3_38_F.1.1,neuron,11
H21.MAA001854.3_38_F.1.1,neuron,9
H22.B003290.3_38_F.1.1,oligodendrocyte,16
H22.B003728.3_56_F.1.1,oligodendrocyte,18
H22.MAA000561.3_10_M.1.1,brain pericyte,6
H22.MAA000564.3_10_M.1.1,oligodendrocyte,4
H22.MAA000581.3_10_M.1.1,brain pericyte,6
H22.MAA000926.3_9_M.1.1,oligodendrocyte,17
H22.MAA000944.3_9_M.1.1,astrocyte,14
H3.MAA000560.3_10_M.1.1,astrocyte,2
H3.MAA000615.3_10_M.1.1,oligodendrocyte,17
H3.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,0
H3.MAA000932.3_11_M.1.1,endothelial cell,13
H3.MAA000942.3_8_M.1.1,oligodendrocyte,17
H3.MAA000944.3_9_M.1.1,oligodendrocyte,17
H3.MAA001853.3_38_F.1.1,neuron,11
H3.MAA001894.3_39_F.1.1,astrocyte,2
H4.MAA000560.3_10_M.1.1,oligodendrocyte,17
H4.MAA000563.3_10_M.1.1,oligodendrocyte,4
H4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,0
H4.MAA000581.3_10_M.1.1,oligodendrocyte,17
H4.MAA000615.3_10_M.1.1,oligodendrocyte,17
H4.MAA000923.3_9_M.1.1,oligodendrocyte,17
H4.MAA000925.3_9_M.1.1,oligodendrocyte,10
H4.MAA000926.3_9_M.1.1,oligodendrocyte,17
H4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,0
H4.MAA000935.3_8_M.1.1,astrocyte,2
H4.MAA000941.3_8_M.1.1,brain pericyte,6
H4.MAA000942.3_8_M.1.1,oligodendrocyte,17
H4.MAA000944.3_9_M.1.1,oligodendrocyte,17
H4.MAA001853.3_38_F.1.1,endothelial cell,5
H5.MAA000550.3_10_M.1.1,neuron,11
H5.MAA000560.3_10_M.1.1,oligodendrocyte,17
H5.MAA000578.3_10_M.1.1,oligodendrocyte precursor cell,0
H5.MAA000581.3_10_M.1.1,endothelial cell,13
H5.MAA000926.3_9_M.1.1,oligodendrocyte,17
H5.MAA000932.3_11_M.1.1,endothelial cell,13
H5.MAA000942.3_8_M.1.1,oligodendrocyte,17
H5.MAA000947.3_9_M.1.1,oligodendrocyte,17
H5.MAA001894.3_39_F.1.1,oligodendrocyte,17
H6.B003275.3_38_F.1.1,oligodendrocyte precursor cell,0
H6.MAA000424.3_11_M.1.1,oligodendrocyte,1
H6.MAA000560.3_10_M.1.1,oligodendrocyte,17
H6.MAA000563.3_10_M.1.1,oligodendrocyte,17
H6.MAA000564.3_10_M.1.1,oligodendrocyte,17
H6.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,0
H6.MAA000923.3_9_M.1.1,oligodendrocyte,17
H6.MAA000926.3_9_M.1.1,oligodendrocyte,17
H6.MAA000932.3_11_M.1.1,endothelial cell,5
H6.MAA000941.3_8_M.1.1,endothelial cell,13
H6.MAA000944.3_9_M.1.1,oligodendrocyte,17
H6.MAA001894.3_39_F.1.1,oligodendrocyte,17
H7.B003275.3_38_F.1.1,endothelial cell,5
H7.MAA000560.3_10_M.1.1,oligodendrocyte,17
H7.MAA000926.3_9_M.1.1,oligodendrocyte,17
H7.MAA000942.3_8_M.1.1,oligodendrocyte,17
H8.B003275.3_38_F.1.1,endothelial cell,13
H8.B003277.3_39_F.1.1,oligodendrocyte,18
H8.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,0
H8.MAA000923.3_9_M.1.1,oligodendrocyte,17
H8.MAA000926.3_9_M.1.1,astrocyte,2
H8.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,0
H8.MAA000935.3_8_M.1.1,oligodendrocyte,17
H8.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,0
H8.MAA001894.3_39_F.1.1,oligodendrocyte,17
H9.B003275.3_38_F.1.1,endothelial cell,13
H9.B003277.3_39_F.1.1,endothelial cell,18
H9.MAA000560.3_10_M.1.1,astrocyte,2
H9.MAA000615.3_10_M.1.1,oligodendrocyte,17
H9.MAA000638.3_9_M.1.1,neuron,11
H9.MAA000925.3_9_M.1.1,oligodendrocyte,17
H9.MAA000926.3_9_M.1.1,astrocyte,2
H9.MAA000932.3_11_M.1.1,endothelial cell,5
H9.MAA000942.3_8_M.1.1,oligodendrocyte,17
H9.MAA000944.3_9_M.1.1,astrocyte,2
H9.MAA000947.3_9_M.1.1,oligodendrocyte,17
I1.B000404.3_56_F.1.1,oligodendrocyte,1
I1.MAA000926.3_9_M.1.1,endothelial cell,13
I1.MAA000932.3_11_M.1.1,brain pericyte,6
I1.MAA000935.3_8_M.1.1,oligodendrocyte,17
I1.MAA000941.3_8_M.1.1,oligodendrocyte,17
I1.MAA000944.3_9_M.1.1,oligodendrocyte,17
I1.MAA001854.3_38_F.1.1,oligodendrocyte,9
I10.B000621.3_56_F.1.1,oligodendrocyte precursor cell,0
I10.B001688.3_38_F.1.1,oligodendrocyte,17
I10.MAA000926.3_9_M.1.1,astrocyte,2
I10.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,0
I10.MAA000944.3_9_M.1.1,oligodendrocyte precursor cell,0
I11.B001688.3_38_F.1.1,oligodendrocyte,1
I11.B003275.3_38_F.1.1,endothelial cell,13
I11.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,0
I11.MAA000615.3_10_M.1.1,oligodendrocyte precursor cell,0
I11.MAA000902.3_11_M.1.1,oligodendrocyte,17
I11.MAA000926.3_9_M.1.1,oligodendrocyte,17
I11.MAA000935.3_8_M.1.1,endothelial cell,13
I11.MAA000944.3_9_M.1.1,oligodendrocyte,17
I11.MAA000947.3_9_M.1.1,astrocyte,2
I11.MAA001853.3_38_F.1.1,endothelial cell,3
I11.MAA001894.3_39_F.1.1,oligodendrocyte,1
I12.B003275.3_38_F.1.1,endothelial cell,13
I12.B003277.3_39_F.1.1,endothelial cell,10
I12.MAA000560.3_10_M.1.1,endothelial cell,3
I12.MAA000581.3_10_M.1.1,brain pericyte,6
I12.MAA000923.3_9_M.1.1,oligodendrocyte,17
I12.MAA000926.3_9_M.1.1,oligodendrocyte,17
I12.MAA000942.3_8_M.1.1,oligodendrocyte,17
I12.MAA000947.3_9_M.1.1,oligodendrocyte,17
I12.MAA001854.3_38_F.1.1,Bergmann glial cell,15
I13.B003275.3_38_F.1.1,endothelial cell,5
I13.MAA000560.3_10_M.1.1,oligodendrocyte,18
I13.MAA000563.3_10_M.1.1,oligodendrocyte precursor cell,0
I13.MAA000581.3_10_M.1.1,endothelial cell,5
I13.MAA000615.3_10_M.1.1,brain pericyte,6
I13.MAA000641.3_9_M.1.1,neuron,11
I13.MAA000902.3_11_M.1.1,oligodendrocyte,17
I13.MAA000930.3_8_M.1.1,oligodendrocyte,17
I13.MAA000932.3_11_M.1.1,oligodendrocyte,17
I13.MAA000942.3_8_M.1.1,oligodendrocyte,17
I13.MAA000944.3_9_M.1.1,oligodendrocyte,17
I13.MAA001894.3_39_F.1.1,oligodendrocyte,17
I14.B003275.3_38_F.1.1,brain pericyte,6
I14.MAA000560.3_10_M.1.1,oligodendrocyte,17
I14.MAA000926.3_9_M.1.1,endothelial cell,13
I14.MAA000942.3_8_M.1.1,oligodendrocyte,17
I14.MAA000944.3_9_M.1.1,neuron,8
I15.B001688.3_38_F.1.1,oligodendrocyte,17
I15.B003275.3_38_F.1.1,endothelial cell,13
I15.MAA000560.3_10_M.1.1,oligodendrocyte,17
I15.MAA000561.3_10_M.1.1,neuron,11
I15.MAA000581.3_10_M.1.1,brain pericyte,6
I15.MAA000638.3_9_M.1.1,neuron,11
I15.MAA000641.3_9_M.1.1,neuron,11
I15.MAA000923.3_9_M.1.1,oligodendrocyte,17
I15.MAA000924.3_8_M.1.1,oligodendrocyte,1
I15.MAA000926.3_9_M.1.1,oligodendrocyte,17
I15.MAA000928.3_9_M.1.1,oligodendrocyte,17
I15.MAA000935.3_8_M.1.1,oligodendrocyte,17
I15.MAA000944.3_9_M.1.1,brain pericyte,6
I15.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,0
I15.MAA001894.3_39_F.1.1,oligodendrocyte,17
I16.B000404.3_56_F.1.1,oligodendrocyte,17
I16.B000621.3_56_F.1.1,neuron,9
I16.B001688.3_38_F.1.1,oligodendrocyte,4
I16.MAA000560.3_10_M.1.1,oligodendrocyte,17
I16.MAA000561.3_10_M.1.1,neuron,11
I16.MAA000564.3_10_M.1.1,oligodendrocyte,17
I16.MAA000581.3_10_M.1.1,endothelial cell,5
I16.MAA000926.3_9_M.1.1,endothelial cell,13
I16.MAA000935.3_8_M.1.1,oligodendrocyte,1
I17.MAA000560.3_10_M.1.1,oligodendrocyte,17
I17.MAA000564.3_10_M.1.1,oligodendrocyte,17
I17.MAA000581.3_10_M.1.1,neuron,11
I17.MAA000926.3_9_M.1.1,oligodendrocyte,17
I17.MAA000935.3_8_M.1.1,oligodendrocyte,17
I17.MAA000941.3_8_M.1.1,oligodendrocyte,17
I17.MAA000944.3_9_M.1.1,oligodendrocyte,17
I18.B003275.3_38_F.1.1,endothelial cell,13
I18.MAA000560.3_10_M.1.1,oligodendrocyte,17
I18.MAA000581.3_10_M.1.1,brain pericyte,6
I18.MAA000924.3_8_M.1.1,neuron,15
I18.MAA000925.3_9_M.1.1,neuron,9
I18.MAA000926.3_9_M.1.1,endothelial cell,13
I18.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,0
I18.MAA001894.3_39_F.1.1,oligodendrocyte,17
I19.MAA000560.3_10_M.1.1,oligodendrocyte,17
I19.MAA000561.3_10_M.1.1,neuron,8
I19.MAA000563.3_10_M.1.1,oligodendrocyte,17
I19.MAA000581.3_10_M.1.1,brain pericyte,6
I19.MAA000902.3_11_M.1.1,neuron,9
I19.MAA000923.3_9_M.1.1,astrocyte,2
I19.MAA000924.3_8_M.1.1,neuron,11
I19.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,0
I2.B003277.3_39_F.1.1,oligodendrocyte,17
I2.MAA000560.3_10_M.1.1,astrocyte,2
I2.MAA000581.3_10_M.1.1,oligodendrocyte,17
I2.MAA000923.3_9_M.1.1,oligodendrocyte,17
I2.MAA000926.3_9_M.1.1,oligodendrocyte,17
I2.MAA000930.3_8_M.1.1,oligodendrocyte,17
I2.MAA000932.3_11_M.1.1,neuron,0
I2.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,0
I2.MAA000942.3_8_M.1.1,oligodendrocyte,4
I2.MAA000944.3_9_M.1.1,neuron,19
I2.MAA001894.3_39_F.1.1,astrocyte,2
I20.B003274.3_38_F.1.1,astrocyte,2
I20.B003728.3_56_F.1.1,oligodendrocyte,17
I20.MAA000560.3_10_M.1.1,oligodendrocyte,17
I20.MAA000561.3_10_M.1.1,brain pericyte,6
I20.MAA000564.3_10_M.1.1,endothelial cell,13
I20.MAA000581.3_10_M.1.1,endothelial cell,13
I20.MAA000641.3_9_M.1.1,oligodendrocyte,17
I20.MAA000926.3_9_M.1.1,oligodendrocyte,17
I20.MAA000940.3_8_M.1.1,neuron,8
I20.MAA000944.3_9_M.1.1,oligodendrocyte,17
I20.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,0
I21.B003275.3_38_F.1.1,endothelial cell,12
I21.MAA000581.3_10_M.1.1,endothelial cell,5
I21.MAA000926.3_9_M.1.1,astrocyte,14
I21.MAA000932.3_11_M.1.1,oligodendrocyte,17
I21.MAA000935.3_8_M.1.1,oligodendrocyte,17
I21.MAA000944.3_9_M.1.1,oligodendrocyte,17
I22.B003277.3_39_F.1.1,oligodendrocyte,10
I22.MAA000560.3_10_M.1.1,oligodendrocyte,17
I22.MAA000561.3_10_M.1.1,endothelial cell,13
I22.MAA000581.3_10_M.1.1,endothelial cell,13
I22.MAA000926.3_9_M.1.1,astrocyte,2
I22.MAA000935.3_8_M.1.1,oligodendrocyte,17
I22.MAA000944.3_9_M.1.1,oligodendrocyte,1
I22.MAA000947.3_9_M.1.1,astrocyte,2
I22.MAA001894.3_39_F.1.1,endothelial cell,13
I3.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,0
I3.MAA000923.3_9_M.1.1,oligodendrocyte,17
I3.MAA000925.3_9_M.1.1,oligodendrocyte,17
