cell,label,UMAP1,UMAP2
L9.MAA000944.3_9_M.1.1,brain pericyte,-12.283923,3.2115705
L9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,12.4583,18.154997
M1.B003728.3_56_F.1.1,oligodendrocyte,15.605664,5.6294103
M1.MAA000560.3_10_M.1.1,oligodendrocyte,14.321566,5.9776297
M1.MAA000563.3_10_M.1.1,astrocyte,1.924582,15.124779
M1.MAA000578.3_10_M.1.1,oligodendrocyte,13.214636,6.5788193
M1.MAA000926.3_9_M.1.1,astrocyte,2.074861,15.101919
M1.MAA000928.3_9_M.1.1,Bergmann glial cell,2.2744446,11.652366
M1.MAA000930.3_8_M.1.1,oligodendrocyte,13.540661,4.5688004
M1.MAA000932.3_11_M.1.1,endothelial cell,3.8874755,-1.494599
M1.MAA001894.3_39_F.1.1,astrocyte,1.4780501,14.400515
M10.MAA000560.3_10_M.1.1,oligodendrocyte,13.525404,4.591838
M10.MAA000564.3_10_M.1.1,astrocyte,-2.305084,6.0189414
M10.MAA000581.3_10_M.1.1,oligodendrocyte,14.143282,1.0412431
M10.MAA000615.3_10_M.1.1,astrocyte,1.7706722,14.74679
M10.MAA000923.3_9_M.1.1,oligodendrocyte,11.627416,5.1455493
M10.MAA000926.3_9_M.1.1,oligodendrocyte,14.702146,5.029546
M10.MAA000932.3_11_M.1.1,endothelial cell,4.733714,-0.55321896
M10.MAA000941.3_8_M.1.1,oligodendrocyte,13.743687,4.1655602
M10.MAA000947.3_9_M.1.1,oligodendrocyte,14.9838085,5.840947
M10.MAA001894.3_39_F.1.1,astrocyte,1.4304022,14.590555
M11.B003277.3_39_F.1.1,oligodendrocyte,12.94093,6.0272317
M11.MAA000553.3_10_M.1.1,endothelial cell,3.63292,-2.2956347
M11.MAA000560.3_10_M.1.1,oligodendrocyte,14.173346,5.2911906
M11.MAA000925.3_9_M.1.1,oligodendrocyte,12.348936,6.0847626
M11.MAA000926.3_9_M.1.1,oligodendrocyte,14.172491,6.778717
M11.MAA000935.3_8_M.1.1,oligodendrocyte,13.983192,6.418619
M11.MAA000940.3_8_M.1.1,neuron,-5.865371,14.097261
M11.MAA000941.3_8_M.1.1,oligodendrocyte,14.049655,3.874734
M11.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,12.558574,17.965364
M11.MAA000947.3_9_M.1.1,oligodendrocyte,14.247214,4.659316
M11.MAA001854.3_38_F.1.1,neuron,-1.3923582,10.505086
M11.MAA001894.3_39_F.1.1,endothelial cell,4.082145,-2.2246192
M12.B003277.3_39_F.1.1,oligodendrocyte,0.66485256,10.315796
M12.MAA000560.3_10_M.1.1,oligodendrocyte,13.723589,3.4233477
M12.MAA000561.3_10_M.1.1,neuron,-2.869675,12.017375
M12.MAA000581.3_10_M.1.1,brain pericyte,-11.952673,3.9877243
M12.MAA000935.3_8_M.1.1,oligodendrocyte,15.177477,6.0398974
M12.MAA000940.3_8_M.1.1,oligodendrocyte,13.661406,1.8389297
M12.MAA000942.3_8_M.1.1,oligodendrocyte,13.889508,5.5377507
M12.MAA001894.3_39_F.1.1,oligodendrocyte,15.0041,5.7848043
M13.B003728.3_56_F.1.1,astrocyte,2.2746527,14.816656
M13.MAA000550.3_10_M.1.1,oligodendrocyte,13.6509905,6.6585655
M13.MAA000563.3_10_M.1.1,astrocyte,1.2156262,14.006236
M13.MAA000581.3_10_M.1.1,endothelial cell,3.4978838,-1.0869129
M13.MAA000638.3_9_M.1.1,neuron,-2.9837198,9.117859
M13.MAA000641.3_9_M.1.1,oligodendrocyte,13.457012,5.535196
M13.MAA000926.3_9_M.1.1,astrocyte,1.5185275,15.415462
M13.MAA000940.3_8_M.1.1,neuron,-5.3240266,14.194734
M13.MAA000942.3_8_M.1.1,oligodendrocyte,14.268692,5.560435
M13.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,12.252934,17.19749
M14.MAA000561.3_10_M.1.1,brain pericyte,-12.43485,3.4789102
M14.MAA000564.3_10_M.1.1,oligodendrocyte,14.06571,5.163002
M14.MAA000581.3_10_M.1.1,endothelial cell,3.8752425,-1.5719317
M14.MAA000615.3_10_M.1.1,neuron,1.2077771,7.177395
M14.MAA000902.3_11_M.1.1,oligodendrocyte,13.453435,7.69522
M14.MAA000926.3_9_M.1.1,oligodendrocyte,14.321486,6.573558
M14.MAA000930.3_8_M.1.1,oligodendrocyte,14.187427,7.169733
M14.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,11.725384,18.029194
M14.MAA000942.3_8_M.1.1,endothelial cell,3.551449,-1.5703236
M14.MAA001894.3_39_F.1.1,astrocyte,1.149613,14.418135
M15.B003728.3_56_F.1.1,oligodendrocyte,0.45999268,10.80377
M15.MAA000560.3_10_M.1.1,astrocyte,1.209995,14.127985
M15.MAA000561.3_10_M.1.1,brain pericyte,-12.101843,3.1399453
M15.MAA000638.3_9_M.1.1,neuron,-3.1300244,9.302949
M15.MAA000902.3_11_M.1.1,oligodendrocyte,13.878101,6.8222036
M15.MAA000923.3_9_M.1.1,astrocyte,1.0867593,12.421053
M15.MAA000926.3_9_M.1.1,neuron,-3.3457294,11.786145
M15.MAA000940.3_8_M.1.1,oligodendrocyte,14.084484,1.6130888
M15.MAA000941.3_8_M.1.1,oligodendrocyte,13.172939,6.2702785
M15.MAA000942.3_8_M.1.1,oligodendrocyte,13.767082,3.9682536
M16.B003728.3_56_F.1.1,oligodendrocyte,0.52316904,10.247018
M16.MAA000560.3_10_M.1.1,oligodendrocyte,14.139572,1.0529574
M16.MAA000561.3_10_M.1.1,endothelial cell,3.3421426,-1.4595455
M16.MAA000564.3_10_M.1.1,endothelial cell,1.8687847,-1.6147666
M16.MAA000581.3_10_M.1.1,endothelial cell,1.4721581,-1.8063723
M16.MAA000925.3_9_M.1.1,astrocyte,16.964848,4.8538146
M16.MAA000926.3_9_M.1.1,astrocyte,0.38812864,12.746963
M16.MAA000932.3_11_M.1.1,astrocyte,0.82606214,13.122212
M16.MAA000935.3_8_M.1.1,neuron,-4.7292957,11.229061
M16.MAA000941.3_8_M.1.1,endothelial cell,3.6202958,-1.1742377
M16.MAA000942.3_8_M.1.1,oligodendrocyte,13.727192,5.927561
M16.MAA001894.3_39_F.1.1,oligodendrocyte,12.323016,5.313578
M17.MAA000560.3_10_M.1.1,oligodendrocyte,14.236434,6.667774
M17.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12.397176,17.803455
M17.MAA000581.3_10_M.1.1,endothelial cell,-0.37847513,9.239461
M17.MAA000926.3_9_M.1.1,endothelial cell,2.420281,-1.0270206
M17.MAA000940.3_8_M.1.1,oligodendrocyte,11.933845,15.623907
M17.MAA000942.3_8_M.1.1,oligodendrocyte,14.236601,2.0119267
M17.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,12.27439,18.350145
M17.MAA001894.3_39_F.1.1,neuron,-4.7481346,11.215528
M18.B003277.3_39_F.1.1,oligodendrocyte,0.6884109,10.580914
M18.B003728.3_56_F.1.1,oligodendrocyte,0.43859056,11.384129
M18.MAA000424.3_11_M.1.1,endothelial cell,1.1338866,-2.2267287
M18.MAA000564.3_10_M.1.1,oligodendrocyte,14.194426,3.9693763
M18.MAA000581.3_10_M.1.1,neuron,-3.6594446,9.110808
M18.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,12.480994,18.546377
M18.MAA000923.3_9_M.1.1,oligodendrocyte,14.144684,4.779293
M18.MAA000925.3_9_M.1.1,oligodendrocyte,14.647146,2.2402732
M18.MAA000926.3_9_M.1.1,endothelial cell,1.6291361,-1.6878523
M18.MAA000940.3_8_M.1.1,neuron,-5.673187,13.788349
M18.MAA001894.3_39_F.1.1,endothelial cell,3.2644463,-0.6316317
M19.B001688.3_38_F.1.1,oligodendrocyte,13.017121,3.9618065
M19.B003277.3_39_F.1.1,oligodendrocyte precursor cell,3.2365203,-0.9253384
M19.MAA000560.3_10_M.1.1,astrocyte,1.5657009,14.560282
M19.MAA000561.3_10_M.1.1,neuron,-5.782306,14.209261
M19.MAA000578.3_10_M.1.1,oligodendrocyte,14.184862,3.1118987
M19.MAA000581.3_10_M.1.1,endothelial cell,3.1313431,-0.45010886
M19.MAA000638.3_9_M.1.1,neuron,-3.0704138,9.035943
M19.MAA000641.3_9_M.1.1,neuron,-3.6745272,9.102397
M19.MAA000925.3_9_M.1.1,oligodendrocyte,14.616691,2.1356707
M19.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,12.136581,17.680584
M19.MAA000941.3_8_M.1.1,endothelial cell,3.4769757,-1.3454945
M19.MAA000947.3_9_M.1.1,oligodendrocyte,14.508473,5.862186
M19.MAA001894.3_39_F.1.1,oligodendrocyte,13.996187,3.7508163
M2.MAA000560.3_10_M.1.1,oligodendrocyte,14.952173,6.2402244
M2.MAA000902.3_11_M.1.1,oligodendrocyte,13.213081,4.0967774
M2.MAA000930.3_8_M.1.1,oligodendrocyte,13.809721,4.752899
M2.MAA000932.3_11_M.1.1,endothelial cell,3.3042426,-2.4406023
M2.MAA000941.3_8_M.1.1,oligodendrocyte,14.066908,6.121689
M2.MAA000942.3_8_M.1.1,oligodendrocyte,13.817976,4.3095455
M2.MAA001894.3_39_F.1.1,astrocyte,0.4722418,13.72503
M20.MAA000553.3_10_M.1.1,oligodendrocyte,13.502819,5.778402
M20.MAA000560.3_10_M.1.1,astrocyte,1.3843652,13.092576
M20.MAA000561.3_10_M.1.1,neuron,-3.3623996,11.950698
M20.MAA000564.3_10_M.1.1,oligodendrocyte,13.234148,4.090117
M20.MAA000581.3_10_M.1.1,endothelial cell,3.228968,-1.8010808
M20.MAA000925.3_9_M.1.1,oligodendrocyte,13.78428,4.0308347
M20.MAA000926.3_9_M.1.1,oligodendrocyte,16.474287,5.068765
M20.MAA000930.3_8_M.1.1,oligodendrocyte,14.066005,0.9776152
M20.MAA000940.3_8_M.1.1,oligodendrocyte,12.85558,5.92656
M20.MAA000947.3_9_M.1.1,oligodendrocyte,13.732327,3.5762732
M20.MAA001894.3_39_F.1.1,astrocyte,1.8271893,14.627446
M21.B000404.3_56_F.1.1,oligodendrocyte,12.111834,17.398134
M21.B000621.3_56_F.1.1,oligodendrocyte,11.934984,15.5994005
M21.B003728.3_56_F.1.1,oligodendrocyte,13.956712,1.6236216
M21.MAA000424.3_11_M.1.1,brain pericyte,-12.736051,3.8698273
M21.MAA000550.3_10_M.1.1,oligodendrocyte,12.931224,6.966683
M21.MAA000553.3_10_M.1.1,oligodendrocyte,12.599211,6.9937057
M21.MAA000560.3_10_M.1.1,oligodendrocyte,14.017654,6.4314275
M21.MAA000561.3_10_M.1.1,endothelial cell,3.388507,-1.7833381
M21.MAA000564.3_10_M.1.1,oligodendrocyte,13.88921,4.27013
M21.MAA000581.3_10_M.1.1,neuron,-3.3571193,11.7788925
M21.MAA000925.3_9_M.1.1,oligodendrocyte,14.571591,6.855411
M21.MAA000926.3_9_M.1.1,astrocyte,1.8442442,14.942094
M21.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,12.325513,18.033394
M21.MAA000932.3_11_M.1.1,endothelial cell,4.350814,-1.7328314
M21.MAA001894.3_39_F.1.1,brain pericyte,-12.800981,4.097159
M22.B003728.3_56_F.1.1,oligodendrocyte,0.48633546,10.349264
M22.MAA000560.3_10_M.1.1,oligodendrocyte,14.151058,1.4332613
M22.MAA000561.3_10_M.1.1,brain pericyte,-11.811167,3.7455642
M22.MAA000638.3_9_M.1.1,neuron,-3.0239592,9.193528
M22.MAA000926.3_9_M.1.1,brain pericyte,-11.98166,4.0796714
M22.MAA000930.3_8_M.1.1,endothelial cell,4.0948873,-1.5461121
M22.MAA000947.3_9_M.1.1,endothelial cell,3.2597315,-2.3737054
M3.MAA000560.3_10_M.1.1,oligodendrocyte,14.256625,5.066049
M3.MAA000564.3_10_M.1.1,brain pericyte,-12.80129,3.501471
M3.MAA000581.3_10_M.1.1,oligodendrocyte,14.412679,6.691271
M3.MAA000641.3_9_M.1.1,oligodendrocyte,-0.8282289,10.605329
M3.MAA000923.3_9_M.1.1,oligodendrocyte,14.156076,5.9942145
M3.MAA000932.3_11_M.1.1,brain pericyte,-12.631738,3.5437229
M3.MAA001894.3_39_F.1.1,oligodendrocyte,13.541421,3.3514943
M4.MAA000560.3_10_M.1.1,oligodendrocyte,14.357381,1.6577042
M4.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12.446563,17.633787
M4.MAA000581.3_10_M.1.1,oligodendrocyte,14.01464,1.2444094
M4.MAA000615.3_10_M.1.1,oligodendrocyte,11.815737,5.679495
M4.MAA000926.3_9_M.1.1,endothelial cell,4.4891367,-1.1634607
M4.MAA000932.3_11_M.1.1,endothelial cell,4.049356,-2.1102307
M4.MAA000935.3_8_M.1.1,astrocyte,0.6400008,11.683865
M4.MAA000941.3_8_M.1.1,oligodendrocyte,13.928838,4.2918563
M4.MAA000947.3_9_M.1.1,brain pericyte,-12.412372,3.7293673
M4.MAA001894.3_39_F.1.1,oligodendrocyte,12.847881,8.560476
M5.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,12.490862,18.364697
M5.MAA000564.3_10_M.1.1,endothelial cell,3.5018747,-1.6613667
M5.MAA000641.3_9_M.1.1,oligodendrocyte,-0.8281696,10.828927
M5.MAA000926.3_9_M.1.1,astrocyte,1.4068749,15.361747
M5.MAA000932.3_11_M.1.1,endothelial cell,1.9976205,-2.4048533
M5.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,12.418543,18.297653
M6.B003274.3_38_F.1.1,oligodendrocyte,12.70742,6.636717
M6.MAA000560.3_10_M.1.1,oligodendrocyte,0.50587654,11.199141
M6.MAA000563.3_10_M.1.1,oligodendrocyte,0.429733,10.565881
M6.MAA000564.3_10_M.1.1,oligodendrocyte,14.206661,6.236657
M6.MAA000615.3_10_M.1.1,oligodendrocyte,14.482784,2.6346624
M6.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,12.01066,18.12768
M6.MAA000926.3_9_M.1.1,astrocyte,1.2583554,15.392808
M6.MAA000932.3_11_M.1.1,brain pericyte,-12.73683,3.6096354
M6.MAA000940.3_8_M.1.1,neuron,-5.908218,13.917911
M6.MAA000942.3_8_M.1.1,astrocyte,0.16420853,13.122247
M6.MAA001894.3_39_F.1.1,endothelial cell,2.7339056,-1.5112771
M7.MAA000563.3_10_M.1.1,oligodendrocyte,14.436792,4.1600637
M7.MAA000564.3_10_M.1.1,astrocyte,1.4794042,13.539546
M7.MAA000578.3_10_M.1.1,Bergmann glial cell,2.4373453,11.562673
M7.MAA000615.3_10_M.1.1,oligodendrocyte,14.371875,3.3360844
M7.MAA000926.3_9_M.1.1,oligodendrocyte,13.210727,6.862144
M7.MAA000928.3_9_M.1.1,oligodendrocyte,14.294645,5.9152226
M7.MAA000932.3_11_M.1.1,brain pericyte,-12.804051,3.840383
M7.MAA000947.3_9_M.1.1,oligodendrocyte,13.988988,6.9428964
M8.MAA000560.3_10_M.1.1,oligodendrocyte,13.781447,4.1228623
M8.MAA000564.3_10_M.1.1,astrocyte,1.2067115,14.190613
M8.MAA000615.3_10_M.1.1,oligodendrocyte,13.050152,4.0828032
M8.MAA000923.3_9_M.1.1,oligodendrocyte,14.1309595,5.0582905
M8.MAA000926.3_9_M.1.1,astrocyte,1.4591502,15.32594
M8.MAA000932.3_11_M.1.1,endothelial cell,3.5397704,-1.3749651
M8.MAA000940.3_8_M.1.1,astrocyte,0.90672493,15.150045
M8.MAA000942.3_8_M.1.1,neuron,-5.3279853,13.645823
M9.MAA000560.3_10_M.1.1,oligodendrocyte,13.52203,3.9105635
M9.MAA000902.3_11_M.1.1,oligodendrocyte,12.006453,4.6360264
M9.MAA000926.3_9_M.1.1,oligodendrocyte,13.580262,5.8057966
M9.MAA000932.3_11_M.1.1,endothelial cell,4.821154,-1.078559
M9.MAA000935.3_8_M.1.1,oligodendrocyte,14.694797,5.8727136
M9.MAA000941.3_8_M.1.1,oligodendrocyte,12.8034,6.7964597
M9.MAA000942.3_8_M.1.1,oligodendrocyte,13.826709,6.4901767
N1.MAA000560.3_10_M.1.1,oligodendrocyte,13.398696,5.0594516
N1.MAA000581.3_10_M.1.1,oligodendrocyte,13.151696,5.2072167
N1.MAA000641.3_9_M.1.1,oligodendrocyte,-1.0342947,10.644165
N1.MAA000926.3_9_M.1.1,oligodendrocyte,11.918534,5.842877
N1.MAA000930.3_8_M.1.1,oligodendrocyte,13.255878,5.3268175
N1.MAA000932.3_11_M.1.1,endothelial cell,3.6266365,-2.2097902
N1.MAA000942.3_8_M.1.1,oligodendrocyte,14.1871195,5.0069256
N10.B001688.3_38_F.1.1,astrocyte,-2.2801783,6.042069
N10.MAA000553.3_10_M.1.1,endothelial cell,3.6859274,-1.3245289
N10.MAA000560.3_10_M.1.1,oligodendrocyte,13.32935,6.546034
N10.MAA000581.3_10_M.1.1,brain pericyte,-11.713507,4.3497686
N10.MAA000638.3_9_M.1.1,neuron,-3.0353234,9.202489
N10.MAA000926.3_9_M.1.1,oligodendrocyte,13.862592,5.5531836
N10.MAA000932.3_11_M.1.1,endothelial cell,3.2235289,-2.3353138
N11.B000404.3_56_F.1.1,oligodendrocyte,13.90166,6.2500405
N11.MAA000550.3_10_M.1.1,oligodendrocyte,14.13458,4.7741256
N11.MAA000553.3_10_M.1.1,endothelial cell,2.170633,-1.9778011
N11.MAA000560.3_10_M.1.1,astrocyte,1.2157801,15.137658
N11.MAA000564.3_10_M.1.1,endothelial cell,2.9478354,-2.2153141
N11.MAA000578.3_10_M.1.1,neuron,-1.9670204,10.838098
N11.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,12.168211,17.880733
N11.MAA000930.3_8_M.1.1,oligodendrocyte,14.342902,4.2488437
N11.MAA000932.3_11_M.1.1,endothelial cell,1.3298167,-2.2874382
N11.MAA000947.3_9_M.1.1,oligodendrocyte,14.724833,6.585641
N11.MAA001856.3_39_F.1.1,oligodendrocyte,14.130396,5.9826975
N12.B001688.3_38_F.1.1,oligodendrocyte,12.85279,4.528339
N12.MAA000560.3_10_M.1.1,astrocyte,1.2470378,15.765421
N12.MAA000561.3_10_M.1.1,endothelial cell,3.1500869,-1.8819076
N12.MAA000564.3_10_M.1.1,oligodendrocyte,13.874504,6.1118183
N12.MAA000581.3_10_M.1.1,endothelial cell,3.4548717,-0.99245876
N12.MAA000928.3_9_M.1.1,Bergmann glial cell,1.1098423,12.353991
N12.MAA000932.3_11_M.1.1,oligodendrocyte,12.798929,5.6605268
N12.MAA000935.3_8_M.1.1,astrocyte,1.296899,14.616269
N12.MAA000942.3_8_M.1.1,oligodendrocyte,13.359691,3.1117742
N13.B003728.3_56_F.1.1,astrocyte,0.80980104,11.76015
N13.MAA000550.3_10_M.1.1,astrocyte,0.77747434,12.740697
N13.MAA000553.3_10_M.1.1,brain pericyte,-12.626248,3.9078212
N13.MAA000564.3_10_M.1.1,oligodendrocyte,14.354303,3.2283123
N13.MAA000581.3_10_M.1.1,endothelial cell,4.5160074,-1.7122043
N13.MAA000615.3_10_M.1.1,brain pericyte,-11.981701,4.184272
N13.MAA000925.3_9_M.1.1,astrocyte,0.516592,11.555669
N13.MAA000926.3_9_M.1.1,astrocyte,2.1935794,14.844122
N13.MAA000935.3_8_M.1.1,oligodendrocyte,13.636338,7.499566
N13.MAA000941.3_8_M.1.1,endothelial cell,3.9424627,-1.7445669
N13.MAA000942.3_8_M.1.1,oligodendrocyte,13.718455,5.8638577
N13.MAA000947.3_9_M.1.1,astrocyte,1.2545884,12.746405
N14.MAA000560.3_10_M.1.1,oligodendrocyte,14.222964,4.3767176
N14.MAA000581.3_10_M.1.1,endothelial cell,2.9552255,-0.47992414
N14.MAA000925.3_9_M.1.1,oligodendrocyte,14.029948,4.693798
N14.MAA000926.3_9_M.1.1,endothelial cell,3.646773,-0.9992243
N14.MAA000928.3_9_M.1.1,neuron,-2.5481188,9.443245
N14.MAA000930.3_8_M.1.1,oligodendrocyte,14.131079,4.1840415
N14.MAA000942.3_8_M.1.1,oligodendrocyte,12.807934,8.930724
N14.MAA001856.3_39_F.1.1,oligodendrocyte precursor cell,12.203272,17.873999
N14.MAA001894.3_39_F.1.1,astrocyte,1.6116446,15.475643
N15.B003728.3_56_F.1.1,oligodendrocyte,0.38371855,10.48152
N15.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,12.120045,18.013634
N15.MAA000560.3_10_M.1.1,astrocyte,1.2062464,15.389782
N15.MAA000578.3_10_M.1.1,oligodendrocyte,12.544904,5.592734
N15.MAA000581.3_10_M.1.1,endothelial cell,3.027315,-1.3802979
N15.MAA000926.3_9_M.1.1,oligodendrocyte,14.841739,4.971684
N15.MAA000928.3_9_M.1.1,oligodendrocyte,12.614962,5.8767166
N15.MAA000935.3_8_M.1.1,astrocyte,1.6861075,14.28195
N15.MAA000940.3_8_M.1.1,oligodendrocyte,13.695513,2.2876847
N15.MAA000942.3_8_M.1.1,oligodendrocyte,12.943656,5.326737
N15.MAA000944.3_9_M.1.1,astrocyte,1.2866318,15.432218
N15.MAA000947.3_9_M.1.1,oligodendrocyte,15.060116,5.8329005
N16.MAA000564.3_10_M.1.1,oligodendrocyte,13.1710205,8.258579
N16.MAA000581.3_10_M.1.1,endothelial cell,3.173565,-1.0217669
N16.MAA000641.3_9_M.1.1,oligodendrocyte,13.6466055,5.245803
N16.MAA000923.3_9_M.1.1,oligodendrocyte,12.810299,8.25877
N16.MAA000925.3_9_M.1.1,oligodendrocyte,13.323693,5.1085296
N16.MAA000926.3_9_M.1.1,endothelial cell,3.8073585,-1.8923802
N16.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,12.5434,17.941916
N17.B003277.3_39_F.1.1,oligodendrocyte,11.754316,15.339098
N17.MAA000560.3_10_M.1.1,astrocyte,1.26482,15.698667
N17.MAA000564.3_10_M.1.1,brain pericyte,-12.188579,3.98692
N17.MAA000581.3_10_M.1.1,endothelial cell,2.5767694,-1.1880733
N17.MAA000925.3_9_M.1.1,astrocyte,1.4854015,13.218485
N17.MAA001894.3_39_F.1.1,oligodendrocyte,14.250303,2.257814
N18.B003277.3_39_F.1.1,oligodendrocyte,0.42441118,11.153995
N18.MAA000560.3_10_M.1.1,astrocyte,1.2218714,13.650742
N18.MAA000561.3_10_M.1.1,oligodendrocyte,-0.9433447,8.780951
N18.MAA000564.3_10_M.1.1,endothelial cell,2.0285342,-1.0512584
N18.MAA000581.3_10_M.1.1,endothelial cell,2.7570841,-1.8169606
N18.MAA000923.3_9_M.1.1,oligodendrocyte,13.488094,4.0235844
N18.MAA000926.3_9_M.1.1,oligodendrocyte,14.394211,1.7916144
N18.MAA000928.3_9_M.1.1,endothelial cell,-0.24604702,-1.735032
N18.MAA000942.3_8_M.1.1,oligodendrocyte,14.002087,3.893771
N18.MAA000944.3_9_M.1.1,oligodendrocyte,14.10821,6.8191795
N19.B003728.3_56_F.1.1,oligodendrocyte,0.1928119,10.193116
N19.MAA000560.3_10_M.1.1,astrocyte,2.2672112,14.860979
N19.MAA000563.3_10_M.1.1,oligodendrocyte,14.358042,4.6406364
N19.MAA000581.3_10_M.1.1,neuron,-4.2508297,8.561768
N19.MAA000638.3_9_M.1.1,oligodendrocyte,12.053319,7.170743
N19.MAA000923.3_9_M.1.1,oligodendrocyte,14.098144,4.747832
N19.MAA000944.3_9_M.1.1,oligodendrocyte,12.836307,4.715023
N19.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,12.407084,18.34428
N19.MAA001854.3_38_F.1.1,oligodendrocyte,11.845765,5.420923
N19.MAA001894.3_39_F.1.1,oligodendrocyte,14.098474,3.6459846
N2.B003728.3_56_F.1.1,oligodendrocyte,0.5184869,11.023297
N2.MAA000560.3_10_M.1.1,astrocyte,0.4429344,13.756262
N2.MAA000564.3_10_M.1.1,endothelial cell,2.6381004,-0.99186456
N2.MAA000641.3_9_M.1.1,oligodendrocyte,-0.954312,10.6722765
N2.MAA000923.3_9_M.1.1,oligodendrocyte,14.294326,2.4220946
N2.MAA000932.3_11_M.1.1,endothelial cell,3.4060764,-1.3279322
N2.MAA001894.3_39_F.1.1,oligodendrocyte,11.744012,5.5604234
N20.MAA000561.3_10_M.1.1,neuron,-2.8599324,11.951547
N20.MAA000578.3_10_M.1.1,oligodendrocyte,13.436526,3.6096568
N20.MAA000581.3_10_M.1.1,endothelial cell,2.9792004,-2.0745623
N20.MAA000925.3_9_M.1.1,astrocyte,13.778548,4.15971
N20.MAA000935.3_8_M.1.1,oligodendrocyte,14.323117,5.4062605
N20.MAA000940.3_8_M.1.1,oligodendrocyte,12.994347,7.2450333
N20.MAA000947.3_9_M.1.1,oligodendrocyte,14.227514,2.6893704
N20.MAA001894.3_39_F.1.1,astrocyte,1.7351166,14.647973
N21.MAA000560.3_10_M.1.1,oligodendrocyte,15.407851,5.955112
N21.MAA000561.3_10_M.1.1,endothelial cell,1.2654334,-2.0904574
N21.MAA000564.3_10_M.1.1,endothelial cell,1.6741184,-1.761556
N21.MAA000581.3_10_M.1.1,endothelial cell,3.4049184,-1.2163311
N21.MAA000641.3_9_M.1.1,oligodendrocyte,14.224059,5.9667525
N21.MAA000923.3_9_M.1.1,oligodendrocyte,14.209177,6.6228294
N21.MAA000926.3_9_M.1.1,oligodendrocyte,13.571067,6.4040174
N21.MAA000930.3_8_M.1.1,oligodendrocyte,14.659458,6.847042
N21.MAA000941.3_8_M.1.1,oligodendrocyte,11.896591,14.92523
N21.MAA000947.3_9_M.1.1,oligodendrocyte,14.4872675,5.625394
N22.MAA000424.3_11_M.1.1,endothelial cell,2.6817727,-0.8409368
N22.MAA000560.3_10_M.1.1,oligodendrocyte,14.120363,5.674832
N22.MAA000561.3_10_M.1.1,neuron,-3.1730552,11.980337
N22.MAA000564.3_10_M.1.1,oligodendrocyte,13.681574,4.522226
N22.MAA000581.3_10_M.1.1,endothelial cell,2.629429,-0.6441803
N22.MAA000923.3_9_M.1.1,astrocyte,0.3334236,12.872822
N22.MAA000926.3_9_M.1.1,endothelial cell,3.3641021,-0.96233356
N22.MAA000930.3_8_M.1.1,endothelial cell,3.9147177,-2.4498565
N22.MAA000941.3_8_M.1.1,endothelial cell,3.1890056,-0.6572849
N22.MAA000947.3_9_M.1.1,oligodendrocyte,13.773817,4.955834
N22.MAA001856.3_39_F.1.1,oligodendrocyte,11.901674,5.115055
N3.B003728.3_56_F.1.1,astrocyte,0.7724279,11.615021
N3.MAA000560.3_10_M.1.1,oligodendrocyte,14.2446995,4.5798073
N3.MAA000563.3_10_M.1.1,oligodendrocyte,13.339857,6.167664
N3.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,12.736808,17.61882
N3.MAA000641.3_9_M.1.1,endothelial cell,2.6659179,-0.6632959
N3.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,12.196884,17.80788
N3.MAA000923.3_9_M.1.1,oligodendrocyte,13.996223,4.7523937
N3.MAA000932.3_11_M.1.1,oligodendrocyte,-1.088102,8.535676
N3.MAA000935.3_8_M.1.1,oligodendrocyte,14.133838,6.528133
N3.MAA000941.3_8_M.1.1,oligodendrocyte,13.913091,6.7412543
N3.MAA000942.3_8_M.1.1,oligodendrocyte,15.560605,5.8508544
N3.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,11.966957,15.765898
N4.MAA000550.3_10_M.1.1,astrocyte,0.7281737,13.950786
N4.MAA000560.3_10_M.1.1,oligodendrocyte,14.495368,6.376954
N4.MAA000902.3_11_M.1.1,oligodendrocyte,13.578116,6.9313207
N4.MAA000928.3_9_M.1.1,oligodendrocyte,-1.0617695,10.810609
N4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,12.210831,17.499855
N4.MAA000940.3_8_M.1.1,neuron,-4.617033,13.929434
