cell,true_label,cluster
N19.MAA000563.3_10_M.1.1,oligodendrocyte,1
N19.MAA000581.3_10_M.1.1,neuron,10
N19.MAA000638.3_9_M.1.1,oligodendrocyte,1
N19.MAA000923.3_9_M.1.1,oligodendrocyte,1
N19.MAA000944.3_9_M.1.1,oligodendrocyte,1
N19.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
N19.MAA001854.3_38_F.1.1,oligodendrocyte,1
N19.MAA001894.3_39_F.1.1,oligodendrocyte,15
N2.B003728.3_56_F.1.1,oligodendrocyte,5
N2.MAA000560.3_10_M.1.1,astrocyte,19
N2.MAA000564.3_10_M.1.1,endothelial cell,17
N2.MAA000641.3_9_M.1.1,oligodendrocyte,12
N2.MAA000923.3_9_M.1.1,oligodendrocyte,15
N2.MAA000932.3_11_M.1.1,endothelial cell,8
N2.MAA001894.3_39_F.1.1,oligodendrocyte,1
N20.MAA000561.3_10_M.1.1,neuron,10
N20.MAA000578.3_10_M.1.1,oligodendrocyte,15
N20.MAA000581.3_10_M.1.1,endothelial cell,2
N20.MAA000925.3_9_M.1.1,astrocyte,15
N20.MAA000935.3_8_M.1.1,oligodendrocyte,1
N20.MAA000940.3_8_M.1.1,oligodendrocyte,1
N20.MAA000947.3_9_M.1.1,oligodendrocyte,15
N20.MAA001894.3_39_F.1.1,astrocyte,0
N21.MAA000560.3_10_M.1.1,oligodendrocyte,1
N21.MAA000561.3_10_M.1.1,endothelial cell,11
N21.MAA000564.3_10_M.1.1,endothelial cell,11
N21.MAA000581.3_10_M.1.1,endothelial cell,8
N21.MAA000641.3_9_M.1.1,oligodendrocyte,1
N21.MAA000923.3_9_M.1.1,oligodendrocyte,1
N21.MAA000926.3_9_M.1.1,oligodendrocyte,1
N21.MAA000930.3_8_M.1.1,oligodendrocyte,1
N21.MAA000941.3_8_M.1.1,oligodendrocyte,9
N21.MAA000947.3_9_M.1.1,oligodendrocyte,1
N22.MAA000424.3_11_M.1.1,endothelial cell,17
N22.MAA000560.3_10_M.1.1,oligodendrocyte,1
N22.MAA000561.3_10_M.1.1,neuron,10
N22.MAA000564.3_10_M.1.1,oligodendrocyte,1
N22.MAA000581.3_10_M.1.1,endothelial cell,17
N22.MAA000923.3_9_M.1.1,astrocyte,5
N22.MAA000926.3_9_M.1.1,endothelial cell,8
N22.MAA000930.3_8_M.1.1,endothelial cell,2
N22.MAA000941.3_8_M.1.1,endothelial cell,8
N22.MAA000947.3_9_M.1.1,oligodendrocyte,1
N22.MAA001856.3_39_F.1.1,oligodendrocyte,1
N3.B003728.3_56_F.1.1,astrocyte,5
N3.MAA000560.3_10_M.1.1,oligodendrocyte,1
N3.MAA000563.3_10_M.1.1,oligodendrocyte,1
N3.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,7
N3.MAA000641.3_9_M.1.1,endothelial cell,17
N3.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,7
N3.MAA000923.3_9_M.1.1,oligodendrocyte,1
N3.MAA000932.3_11_M.1.1,oligodendrocyte,14
N3.MAA000935.3_8_M.1.1,oligodendrocyte,1
N3.MAA000941.3_8_M.1.1,oligodendrocyte,1
N3.MAA000942.3_8_M.1.1,oligodendrocyte,1
N3.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,9
N4.MAA000550.3_10_M.1.1,astrocyte,19
N4.MAA000560.3_10_M.1.1,oligodendrocyte,1
N4.MAA000902.3_11_M.1.1,oligodendrocyte,1
N4.MAA000928.3_9_M.1.1,oligodendrocyte,12
N4.MAA000932.3_11_M.1.1,oligodendrocyte precursor cell,7
N4.MAA000940.3_8_M.1.1,neuron,3
N4.MAA000941.3_8_M.1.1,oligodendrocyte,1
N4.MAA000942.3_8_M.1.1,oligodendrocyte,1
N4.MAA000947.3_9_M.1.1,oligodendrocyte,1
N4.MAA001894.3_39_F.1.1,oligodendrocyte,1
N5.B003728.3_56_F.1.1,oligodendrocyte,1
N5.MAA000560.3_10_M.1.1,oligodendrocyte precursor cell,7
N5.MAA000563.3_10_M.1.1,oligodendrocyte,13
N5.MAA000564.3_10_M.1.1,endothelial cell,2
N5.MAA000581.3_10_M.1.1,Bergmann glial cell,6
N5.MAA000615.3_10_M.1.1,astrocyte,0
N5.MAA000641.3_9_M.1.1,oligodendrocyte,1
N5.MAA000926.3_9_M.1.1,astrocyte,19
N5.MAA000930.3_8_M.1.1,oligodendrocyte,1
N5.MAA000932.3_11_M.1.1,endothelial cell,8
N5.MAA000935.3_8_M.1.1,oligodendrocyte,15
N5.MAA001854.3_38_F.1.1,oligodendrocyte,12
N6.MAA000560.3_10_M.1.1,oligodendrocyte,1
N6.MAA000564.3_10_M.1.1,endothelial cell,11
N6.MAA000578.3_10_M.1.1,neuron,10
N6.MAA000926.3_9_M.1.1,oligodendrocyte,1
N6.MAA000928.3_9_M.1.1,Bergmann glial cell,6
N6.MAA000932.3_11_M.1.1,endothelial cell,2
N6.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
N6.MAA000947.3_9_M.1.1,oligodendrocyte,1
N6.MAA001894.3_39_F.1.1,oligodendrocyte,1
N7.MAA000560.3_10_M.1.1,oligodendrocyte,15
N7.MAA000563.3_10_M.1.1,oligodendrocyte,1
N7.MAA000615.3_10_M.1.1,oligodendrocyte,1
N7.MAA000638.3_9_M.1.1,neuron,10
N7.MAA000926.3_9_M.1.1,oligodendrocyte,1
N7.MAA000935.3_8_M.1.1,astrocyte,0
N7.MAA000941.3_8_M.1.1,oligodendrocyte,1
N7.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
N7.MAA001894.3_39_F.1.1,oligodendrocyte,1
N8.B000621.3_56_F.1.1,astrocyte,5
N8.B003274.3_38_F.1.1,astrocyte,0
N8.MAA000560.3_10_M.1.1,oligodendrocyte,15
N8.MAA000564.3_10_M.1.1,oligodendrocyte,1
N8.MAA000902.3_11_M.1.1,oligodendrocyte precursor cell,7
N8.MAA000926.3_9_M.1.1,neuron,10
N8.MAA000928.3_9_M.1.1,neuron,12
N8.MAA000932.3_11_M.1.1,endothelial cell,2
N8.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,7
N8.MAA000941.3_8_M.1.1,astrocyte,19
N9.MAA000560.3_10_M.1.1,oligodendrocyte,1
N9.MAA000615.3_10_M.1.1,oligodendrocyte,1
N9.MAA000641.3_9_M.1.1,oligodendrocyte,12
N9.MAA000923.3_9_M.1.1,astrocyte,19
N9.MAA000926.3_9_M.1.1,astrocyte,0
N9.MAA000932.3_11_M.1.1,oligodendrocyte,12
N9.MAA000935.3_8_M.1.1,oligodendrocyte,1
N9.MAA000942.3_8_M.1.1,oligodendrocyte,1
O1.MAA000560.3_10_M.1.1,astrocyte,5
O1.MAA000563.3_10_M.1.1,oligodendrocyte,1
O1.MAA000564.3_10_M.1.1,oligodendrocyte,1
O1.MAA000926.3_9_M.1.1,astrocyte,19
O1.MAA000932.3_11_M.1.1,endothelial cell,2
O1.MAA000944.3_9_M.1.1,endothelial cell,8
O1.MAA001894.3_39_F.1.1,oligodendrocyte,1
O10.MAA000424.3_11_M.1.1,oligodendrocyte,15
O10.MAA000553.3_10_M.1.1,endothelial cell,11
O10.MAA000560.3_10_M.1.1,oligodendrocyte,1
O10.MAA000641.3_9_M.1.1,oligodendrocyte precursor cell,7
O10.MAA000930.3_8_M.1.1,oligodendrocyte,1
O10.MAA000932.3_11_M.1.1,endothelial cell,8
O11.B000404.3_56_F.1.1,Bergmann glial cell,5
O11.MAA000550.3_10_M.1.1,oligodendrocyte,1
O11.MAA000553.3_10_M.1.1,brain pericyte,4
O11.MAA000560.3_10_M.1.1,oligodendrocyte,1
O11.MAA000564.3_10_M.1.1,endothelial cell,2
O11.MAA000930.3_8_M.1.1,oligodendrocyte,1
O11.MAA000932.3_11_M.1.1,endothelial cell,11
O11.MAA000935.3_8_M.1.1,endothelial cell,2
O11.MAA000940.3_8_M.1.1,oligodendrocyte,1
O12.B000621.3_56_F.1.1,oligodendrocyte,1
O12.B003274.3_38_F.1.1,oligodendrocyte,1
O12.MAA000560.3_10_M.1.1,oligodendrocyte,15
O12.MAA000564.3_10_M.1.1,oligodendrocyte,1
O12.MAA000581.3_10_M.1.1,brain pericyte,4
O12.MAA000926.3_9_M.1.1,endothelial cell,2
O12.MAA001894.3_39_F.1.1,oligodendrocyte,1
O13.MAA000561.3_10_M.1.1,neuron,3
O13.MAA000581.3_10_M.1.1,endothelial cell,2
O13.MAA000941.3_8_M.1.1,endothelial cell,2
O13.MAA000947.3_9_M.1.1,endothelial cell,2
O14.MAA000538.3_8_M.1.1,oligodendrocyte,1
O14.MAA000560.3_10_M.1.1,oligodendrocyte,1
O14.MAA000581.3_10_M.1.1,endothelial cell,8
O14.MAA000923.3_9_M.1.1,endothelial cell,2
O14.MAA000926.3_9_M.1.1,oligodendrocyte,5
O14.MAA000942.3_8_M.1.1,astrocyte,0
O14.MAA000947.3_9_M.1.1,oligodendrocyte,1
O15.B001688.3_38_F.1.1,oligodendrocyte,1
O15.MAA000560.3_10_M.1.1,astrocyte,1
O15.MAA000561.3_10_M.1.1,neuron,18
O15.MAA000564.3_10_M.1.1,endothelial cell,17
O15.MAA000581.3_10_M.1.1,endothelial cell,8
O15.MAA000923.3_9_M.1.1,oligodendrocyte,1
O15.MAA000926.3_9_M.1.1,astrocyte,5
O15.MAA000930.3_8_M.1.1,astrocyte,0
O15.MAA000941.3_8_M.1.1,oligodendrocyte,1
O15.MAA000947.3_9_M.1.1,oligodendrocyte,1
O16.MAA000561.3_10_M.1.1,endothelial cell,11
O16.MAA000564.3_10_M.1.1,astrocyte,19
O16.MAA000581.3_10_M.1.1,endothelial cell,17
O16.MAA000926.3_9_M.1.1,astrocyte,0
O16.MAA000928.3_9_M.1.1,Bergmann glial cell,0
O16.MAA000941.3_8_M.1.1,endothelial cell,11
O16.MAA000942.3_8_M.1.1,oligodendrocyte,1
O16.MAA000947.3_9_M.1.1,oligodendrocyte precursor cell,7
O16.MAA001894.3_39_F.1.1,astrocyte,0
O17.B003274.3_38_F.1.1,oligodendrocyte,1
O17.MAA000560.3_10_M.1.1,astrocyte,19
O17.MAA000561.3_10_M.1.1,oligodendrocyte,1
O17.MAA000564.3_10_M.1.1,astrocyte,0
O17.MAA000581.3_10_M.1.1,endothelial cell,11
O17.MAA000926.3_9_M.1.1,astrocyte,19
O17.MAA000935.3_8_M.1.1,oligodendrocyte,15
O17.MAA000942.3_8_M.1.1,neuron,3
O17.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
O18.B000404.3_56_F.1.1,Bergmann glial cell,6
O18.MAA000553.3_10_M.1.1,endothelial cell,11
O18.MAA000560.3_10_M.1.1,oligodendrocyte,1
O18.MAA000561.3_10_M.1.1,endothelial cell,11
O18.MAA000581.3_10_M.1.1,endothelial cell,17
O18.MAA000926.3_9_M.1.1,astrocyte,19
O18.MAA000940.3_8_M.1.1,oligodendrocyte,9
O18.MAA000941.3_8_M.1.1,oligodendrocyte,1
O18.MAA001894.3_39_F.1.1,oligodendrocyte,15
O19.B000404.3_56_F.1.1,Bergmann glial cell,5
O19.MAA000538.3_8_M.1.1,oligodendrocyte,1
O19.MAA000560.3_10_M.1.1,astrocyte,0
O19.MAA000561.3_10_M.1.1,neuron,10
O19.MAA000581.3_10_M.1.1,endothelial cell,17
O19.MAA000923.3_9_M.1.1,astrocyte,19
O19.MAA000925.3_9_M.1.1,oligodendrocyte,15
O19.MAA000926.3_9_M.1.1,endothelial cell,2
O19.MAA000930.3_8_M.1.1,oligodendrocyte,1
O19.MAA000941.3_8_M.1.1,brain pericyte,16
O2.MAA000560.3_10_M.1.1,oligodendrocyte,15
O2.MAA000581.3_10_M.1.1,endothelial cell,2
O2.MAA000641.3_9_M.1.1,Bergmann glial cell,6
O2.MAA000926.3_9_M.1.1,astrocyte,0
O2.MAA001894.3_39_F.1.1,oligodendrocyte,1
O20.MAA000424.3_11_M.1.1,endothelial cell,11
O20.MAA000560.3_10_M.1.1,oligodendrocyte,15
O20.MAA000561.3_10_M.1.1,brain pericyte,4
O20.MAA000581.3_10_M.1.1,brain pericyte,4
O20.MAA000923.3_9_M.1.1,oligodendrocyte,1
O20.MAA000926.3_9_M.1.1,endothelial cell,2
O20.MAA000935.3_8_M.1.1,astrocyte,5
O20.MAA000941.3_8_M.1.1,oligodendrocyte,1
O20.MAA001894.3_39_F.1.1,astrocyte,19
O21.MAA000424.3_11_M.1.1,neuron,10
O21.MAA000550.3_10_M.1.1,astrocyte,0
O21.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,7
O21.MAA000560.3_10_M.1.1,oligodendrocyte,15
O21.MAA000561.3_10_M.1.1,brain pericyte,16
O21.MAA000564.3_10_M.1.1,endothelial cell,2
O21.MAA000581.3_10_M.1.1,endothelial cell,8
O21.MAA000923.3_9_M.1.1,oligodendrocyte,1
O22.B003277.3_39_F.1.1,oligodendrocyte,13
O22.MAA000560.3_10_M.1.1,astrocyte,0
O22.MAA000561.3_10_M.1.1,brain pericyte,16
O22.MAA000563.3_10_M.1.1,oligodendrocyte,15
O22.MAA000578.3_10_M.1.1,oligodendrocyte,1
O22.MAA000581.3_10_M.1.1,endothelial cell,2
O22.MAA000926.3_9_M.1.1,astrocyte,19
O22.MAA000930.3_8_M.1.1,endothelial cell,8
O22.MAA001894.3_39_F.1.1,astrocyte,0
O3.MAA000550.3_10_M.1.1,oligodendrocyte,1
O3.MAA000563.3_10_M.1.1,oligodendrocyte,15
O3.MAA000564.3_10_M.1.1,endothelial cell,11
O3.MAA000932.3_11_M.1.1,endothelial cell,2
O3.MAA000935.3_8_M.1.1,oligodendrocyte,15
O3.MAA000941.3_8_M.1.1,oligodendrocyte,1
O3.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
O3.MAA000947.3_9_M.1.1,oligodendrocyte,9
O4.B000404.3_56_F.1.1,astrocyte,19
O4.MAA000560.3_10_M.1.1,oligodendrocyte,15
O4.MAA000564.3_10_M.1.1,oligodendrocyte,1
O4.MAA000926.3_9_M.1.1,oligodendrocyte,15
O4.MAA000932.3_11_M.1.1,endothelial cell,8
O4.MAA000941.3_8_M.1.1,oligodendrocyte,1
O4.MAA001894.3_39_F.1.1,oligodendrocyte,1
O5.B001688.3_38_F.1.1,oligodendrocyte,15
O5.MAA000560.3_10_M.1.1,astrocyte,0
O5.MAA000930.3_8_M.1.1,oligodendrocyte,15
O6.B000404.3_56_F.1.1,oligodendrocyte precursor cell,7
O6.B003277.3_39_F.1.1,oligodendrocyte,13
O6.MAA000560.3_10_M.1.1,oligodendrocyte,13
O6.MAA000578.3_10_M.1.1,oligodendrocyte,1
O6.MAA000581.3_10_M.1.1,endothelial cell,2
O6.MAA000615.3_10_M.1.1,oligodendrocyte,1
O6.MAA000926.3_9_M.1.1,oligodendrocyte,1
O6.MAA000930.3_8_M.1.1,astrocyte,0
O6.MAA000932.3_11_M.1.1,brain pericyte,4
O6.MAA000942.3_8_M.1.1,neuron,3
O6.MAA001894.3_39_F.1.1,astrocyte,19
O7.B001688.3_38_F.1.1,astrocyte,0
O7.MAA000560.3_10_M.1.1,oligodendrocyte,1
O7.MAA000563.3_10_M.1.1,oligodendrocyte,1
O7.MAA000641.3_9_M.1.1,oligodendrocyte,12
O7.MAA000902.3_11_M.1.1,oligodendrocyte,1
O7.MAA000923.3_9_M.1.1,oligodendrocyte,15
O7.MAA000932.3_11_M.1.1,endothelial cell,2
O7.MAA000942.3_8_M.1.1,oligodendrocyte precursor cell,7
O8.MAA000560.3_10_M.1.1,oligodendrocyte,1
O8.MAA000581.3_10_M.1.1,oligodendrocyte,1
O8.MAA000641.3_9_M.1.1,oligodendrocyte,1
O8.MAA000925.3_9_M.1.1,oligodendrocyte,1
O8.MAA000926.3_9_M.1.1,oligodendrocyte,1
O8.MAA000930.3_8_M.1.1,oligodendrocyte,1
O8.MAA000932.3_11_M.1.1,brain pericyte,16
O8.MAA000935.3_8_M.1.1,oligodendrocyte precursor cell,7
O8.MAA000947.3_9_M.1.1,astrocyte,0
O8.MAA001894.3_39_F.1.1,oligodendrocyte,1
O9.B001688.3_38_F.1.1,oligodendrocyte,1
O9.B003728.3_56_F.1.1,oligodendrocyte,1
O9.MAA000560.3_10_M.1.1,neuron,10
O9.MAA000564.3_10_M.1.1,oligodendrocyte,1
O9.MAA000926.3_9_M.1.1,astrocyte,19
O9.MAA000932.3_11_M.1.1,endothelial cell,8
O9.MAA000940.3_8_M.1.1,oligodendrocyte,15
O9.MAA000942.3_8_M.1.1,oligodendrocyte,1
O9.MAA000947.3_9_M.1.1,astrocyte,0
O9.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
P1.B003277.3_39_F.1.1,oligodendrocyte,1
P1.B003728.3_56_F.1.1,oligodendrocyte,1
P1.MAA000560.3_10_M.1.1,astrocyte,19
P1.MAA000581.3_10_M.1.1,endothelial cell,17
P1.MAA000930.3_8_M.1.1,oligodendrocyte,1
P1.MAA000932.3_11_M.1.1,endothelial cell,2
P1.MAA000940.3_8_M.1.1,oligodendrocyte,1
P1.MAA001894.3_39_F.1.1,endothelial cell,2
P10.B001688.3_38_F.1.1,oligodendrocyte precursor cell,7
P10.MAA000553.3_10_M.1.1,endothelial cell,2
P10.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
P10.MAA000930.3_8_M.1.1,oligodendrocyte,1
P10.MAA000932.3_11_M.1.1,brain pericyte,4
P10.MAA000942.3_8_M.1.1,neuron,3
P10.MAA001854.3_38_F.1.1,oligodendrocyte,1
P10.MAA001894.3_39_F.1.1,oligodendrocyte,1
P11.B001688.3_38_F.1.1,oligodendrocyte,15
P11.MAA000560.3_10_M.1.1,oligodendrocyte,1
P11.MAA000563.3_10_M.1.1,brain pericyte,16
P11.MAA000564.3_10_M.1.1,endothelial cell,17
P11.MAA000581.3_10_M.1.1,brain pericyte,4
P11.MAA000923.3_9_M.1.1,oligodendrocyte,1
P11.MAA000942.3_8_M.1.1,oligodendrocyte,15
P11.MAA000947.3_9_M.1.1,oligodendrocyte,1
P12.MAA000560.3_10_M.1.1,astrocyte,0
P12.MAA000561.3_10_M.1.1,brain pericyte,4
P12.MAA000564.3_10_M.1.1,oligodendrocyte,1
P12.MAA000581.3_10_M.1.1,endothelial cell,8
P12.MAA000925.3_9_M.1.1,oligodendrocyte,15
P12.MAA000941.3_8_M.1.1,oligodendrocyte,1
P12.MAA000942.3_8_M.1.1,astrocyte,0
P12.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
P13.MAA000560.3_10_M.1.1,astrocyte,19
P13.MAA000581.3_10_M.1.1,endothelial cell,8
P13.MAA000615.3_10_M.1.1,neuron,18
P13.MAA000926.3_9_M.1.1,oligodendrocyte,15
P13.MAA000930.3_8_M.1.1,oligodendrocyte,1
P13.MAA000932.3_11_M.1.1,oligodendrocyte,1
P13.MAA000940.3_8_M.1.1,oligodendrocyte,15
P13.MAA000942.3_8_M.1.1,oligodendrocyte,1
P13.MAA000947.3_9_M.1.1,oligodendrocyte,1
P14.B003728.3_56_F.1.1,oligodendrocyte,1
P14.MAA000553.3_10_M.1.1,oligodendrocyte precursor cell,7
P14.MAA000560.3_10_M.1.1,brain pericyte,16
P14.MAA000561.3_10_M.1.1,brain pericyte,4
P14.MAA000578.3_10_M.1.1,oligodendrocyte,15
P14.MAA000581.3_10_M.1.1,oligodendrocyte,12
P14.MAA000615.3_10_M.1.1,neuron,18
P14.MAA000926.3_9_M.1.1,oligodendrocyte,1
P14.MAA000928.3_9_M.1.1,oligodendrocyte,15
P14.MAA000935.3_8_M.1.1,oligodendrocyte,15
P14.MAA000942.3_8_M.1.1,oligodendrocyte,15
P14.MAA000947.3_9_M.1.1,endothelial cell,8
P14.MAA001894.3_39_F.1.1,oligodendrocyte,1
P15.MAA000424.3_11_M.1.1,endothelial cell,8
P15.MAA000560.3_10_M.1.1,oligodendrocyte,1
P15.MAA000561.3_10_M.1.1,neuron,3
P15.MAA000581.3_10_M.1.1,brain pericyte,4
P15.MAA000925.3_9_M.1.1,oligodendrocyte,15
P15.MAA000926.3_9_M.1.1,endothelial cell,2
P15.MAA000941.3_8_M.1.1,oligodendrocyte precursor cell,7
P15.MAA000942.3_8_M.1.1,endothelial cell,17
P15.MAA001894.3_39_F.1.1,oligodendrocyte,1
P16.MAA000560.3_10_M.1.1,astrocyte,0
P16.MAA000561.3_10_M.1.1,brain pericyte,4
P16.MAA000564.3_10_M.1.1,oligodendrocyte,1
P16.MAA000581.3_10_M.1.1,brain pericyte,4
P16.MAA000926.3_9_M.1.1,oligodendrocyte,1
P17.MAA000560.3_10_M.1.1,astrocyte,19
P17.MAA000561.3_10_M.1.1,neuron,3
P17.MAA000581.3_10_M.1.1,brain pericyte,4
P17.MAA000641.3_9_M.1.1,oligodendrocyte precursor cell,7
P17.MAA000902.3_11_M.1.1,oligodendrocyte,1
P17.MAA000923.3_9_M.1.1,astrocyte,0
P17.MAA000926.3_9_M.1.1,oligodendrocyte,1
P17.MAA000942.3_8_M.1.1,oligodendrocyte,1
P17.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
P18.B001688.3_38_F.1.1,oligodendrocyte,1
P18.MAA000550.3_10_M.1.1,oligodendrocyte,1
P18.MAA000560.3_10_M.1.1,oligodendrocyte,1
P18.MAA000561.3_10_M.1.1,brain pericyte,4
P18.MAA000581.3_10_M.1.1,endothelial cell,11
P18.MAA000641.3_9_M.1.1,oligodendrocyte,12
P18.MAA000923.3_9_M.1.1,oligodendrocyte,1
P18.MAA000925.3_9_M.1.1,oligodendrocyte,1
P18.MAA000926.3_9_M.1.1,oligodendrocyte,15
P18.MAA000928.3_9_M.1.1,Bergmann glial cell,6
P18.MAA000930.3_8_M.1.1,oligodendrocyte,1
P18.MAA000941.3_8_M.1.1,oligodendrocyte,1
P18.MAA001894.3_39_F.1.1,astrocyte,19
P19.MAA000560.3_10_M.1.1,astrocyte,5
P19.MAA000561.3_10_M.1.1,brain pericyte,4
P19.MAA000581.3_10_M.1.1,neuron,10
P19.MAA000926.3_9_M.1.1,endothelial cell,17
P19.MAA000928.3_9_M.1.1,oligodendrocyte,1
P19.MAA000930.3_8_M.1.1,oligodendrocyte precursor cell,7
P19.MAA000935.3_8_M.1.1,astrocyte,0
P19.MAA000940.3_8_M.1.1,neuron,3
P2.MAA000560.3_10_M.1.1,oligodendrocyte,1
P2.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,1
P2.MAA000641.3_9_M.1.1,oligodendrocyte,12
P2.MAA000926.3_9_M.1.1,oligodendrocyte,1
P2.MAA000930.3_8_M.1.1,oligodendrocyte,1
P2.MAA000932.3_11_M.1.1,endothelial cell,2
P2.MAA000942.3_8_M.1.1,oligodendrocyte,1
P2.MAA001894.3_39_F.1.1,oligodendrocyte,1
P20.B000621.3_56_F.1.1,endothelial cell,8
P20.B003728.3_56_F.1.1,oligodendrocyte,13
P20.MAA000424.3_11_M.1.1,neuron,10
P20.MAA000560.3_10_M.1.1,astrocyte,0
P20.MAA000561.3_10_M.1.1,neuron,10
P20.MAA000564.3_10_M.1.1,oligodendrocyte,1
P20.MAA000578.3_10_M.1.1,astrocyte,0
P20.MAA000581.3_10_M.1.1,endothelial cell,2
P20.MAA000923.3_9_M.1.1,oligodendrocyte precursor cell,7
P20.MAA000926.3_9_M.1.1,astrocyte,19
P20.MAA000932.3_11_M.1.1,endothelial cell,2
P20.MAA000940.3_8_M.1.1,oligodendrocyte,1
P20.MAA001894.3_39_F.1.1,astrocyte,0
P21.MAA000560.3_10_M.1.1,oligodendrocyte,1
P21.MAA000561.3_10_M.1.1,brain pericyte,4
P21.MAA000581.3_10_M.1.1,endothelial cell,17
P21.MAA000926.3_9_M.1.1,endothelial cell,2
P21.MAA000935.3_8_M.1.1,oligodendrocyte,1
P21.MAA000941.3_8_M.1.1,endothelial cell,11
P21.MAA000947.3_9_M.1.1,oligodendrocyte,1
P21.MAA001854.3_38_F.1.1,oligodendrocyte,1
P21.MAA001894.3_39_F.1.1,endothelial cell,2
P22.B000621.3_56_F.1.1,astrocyte,0
P22.MAA000560.3_10_M.1.1,oligodendrocyte,1
P22.MAA000561.3_10_M.1.1,endothelial cell,8
P22.MAA000581.3_10_M.1.1,endothelial cell,17
P22.MAA000641.3_9_M.1.1,oligodendrocyte,1
P22.MAA000926.3_9_M.1.1,astrocyte,0
P22.MAA000941.3_8_M.1.1,oligodendrocyte,1
P22.MAA001894.3_39_F.1.1,astrocyte,19
P3.MAA000560.3_10_M.1.1,oligodendrocyte,1
P3.MAA000564.3_10_M.1.1,endothelial cell,17
P3.MAA000923.3_9_M.1.1,astrocyte,19
P3.MAA000932.3_11_M.1.1,endothelial cell,2
P3.MAA000940.3_8_M.1.1,neuron,3
P3.MAA000941.3_8_M.1.1,oligodendrocyte,1
P3.MAA001894.3_39_F.1.1,oligodendrocyte,1
P4.MAA000564.3_10_M.1.1,astrocyte,0
P4.MAA000581.3_10_M.1.1,endothelial cell,8
P4.MAA000641.3_9_M.1.1,oligodendrocyte,12
P4.MAA000923.3_9_M.1.1,astrocyte,19
P4.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
P4.MAA000930.3_8_M.1.1,astrocyte,19
P4.MAA000935.3_8_M.1.1,oligodendrocyte,1
P4.MAA000940.3_8_M.1.1,oligodendrocyte,1
P5.MAA000641.3_9_M.1.1,oligodendrocyte,12
P5.MAA000926.3_9_M.1.1,astrocyte,0
P5.MAA000930.3_8_M.1.1,astrocyte,19
P5.MAA000932.3_11_M.1.1,endothelial cell,2
P5.MAA000935.3_8_M.1.1,oligodendrocyte,1
P5.MAA000940.3_8_M.1.1,neuron,3
P5.MAA000947.3_9_M.1.1,oligodendrocyte,1
P5.MAA001894.3_39_F.1.1,astrocyte,19
P6.B003274.3_38_F.1.1,oligodendrocyte,13
P6.MAA000560.3_10_M.1.1,astrocyte,0
P6.MAA000564.3_10_M.1.1,oligodendrocyte precursor cell,7
P6.MAA000581.3_10_M.1.1,endothelial cell,2
P6.MAA000902.3_11_M.1.1,oligodendrocyte,15
P6.MAA000926.3_9_M.1.1,endothelial cell,8
P6.MAA000928.3_9_M.1.1,oligodendrocyte,12
P6.MAA000932.3_11_M.1.1,endothelial cell,8
P6.MAA000941.3_8_M.1.1,oligodendrocyte,15
P6.MAA000942.3_8_M.1.1,astrocyte,19
P7.B000404.3_56_F.1.1,neuron,10
P7.MAA000560.3_10_M.1.1,oligodendrocyte,15
P7.MAA000563.3_10_M.1.1,endothelial cell,11
P7.MAA000564.3_10_M.1.1,astrocyte,19
P7.MAA000925.3_9_M.1.1,neuron,3
P7.MAA000926.3_9_M.1.1,oligodendrocyte,1
P7.MAA000932.3_11_M.1.1,endothelial cell,17
P7.MAA000935.3_8_M.1.1,oligodendrocyte,1
P7.MAA000947.3_9_M.1.1,astrocyte,19
P7.MAA001894.3_39_F.1.1,oligodendrocyte precursor cell,7
P8.B000404.3_56_F.1.1,neuron,10
P8.B001688.3_38_F.1.1,oligodendrocyte,1
P8.MAA000560.3_10_M.1.1,astrocyte,0
P8.MAA000564.3_10_M.1.1,oligodendrocyte,15
P8.MAA000923.3_9_M.1.1,endothelial cell,2
P8.MAA000926.3_9_M.1.1,endothelial cell,17
P8.MAA000932.3_11_M.1.1,endothelial cell,8
P9.MAA000560.3_10_M.1.1,oligodendrocyte,15
P9.MAA000564.3_10_M.1.1,oligodendrocyte,1
P9.MAA000926.3_9_M.1.1,oligodendrocyte precursor cell,7
P9.MAA000930.3_8_M.1.1,astrocyte,0
P9.MAA000932.3_11_M.1.1,endothelial cell,11
P9.MAA000935.3_8_M.1.1,oligodendrocyte,1
P9.MAA001894.3_39_F.1.1,astrocyte,19
